,QuestionKey,QuestionText,QuestionTheme,userProv,userSize,userDomain,userLang,choiceRecode,choiceText,responseText,responseValue
252,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,Implement one strategic change in each pillar of operations.,
253,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,Survival,
254,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,To strive to meet our communities needs and increase our capacity to secure resources required to meet those needs.,
255,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,small,philatronic,EN,-1,,"Continue rebuilding relationships with funders, stakeholder and partners",
256,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,To live our accreditation/international standards on a daily basis.,
257,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,to maintain the visitorship and new membership we gained last year,
258,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,N/A,
259,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,Be more inventive.,
260,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,Sustainable growth and expansion,
261,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,medium,philatronic,EN,-1,,To surpass last year's targets in financial and organizational standpoints,
262,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,SK,large,philatronic,EN,-1,,Continue to serve our membership with innovative programming.,
263,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,"To rebuild our programming and restructure our organization to bring us into an exciting new phase with love, excellence and courage.",
264,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NB,large,philatronic,EN,-1,,Always be prepared for the unexpected.,
265,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,small,philatronic,EN,-1,,Succession Planning,
266,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,High Performance Agency,
267,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,PE,large,philatronic,EN,-1,,Work well as a team to better support our clients.,
268,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Focus on what you do well and resist the urge to jump at every opportunity.,
269,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,small,philatronic,EN,-1,,Save salmon,
270,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,to continue to provide the same level of programs and services as previous years,
271,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,to be a home for all Iranian and Farsi Speaking community in Ottawa,
272,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,"to enlarge our territory, empowering more families to step into wellness",
273,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,To provide world class programming to seniors in our community this year.,
274,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Negotiate with the province to increase our funding so we don't end 2023 in a deficit.,
275,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,QC,large,philatronic,EN,-1,,To continue to ameliorate our services to the women and children we serve.,
276,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,"Raise $100,000",
277,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,We want to service our clients as whole people helping them to maintain dignity and pride as they navigate difficult times.,
278,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NS,small,philatronic,EN,-1,,Do what we are able to do and dont sweat the small stuff,
279,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,Recalibrate expectations and celebrate successes big and small.,
280,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,Ensure our systems and strategy can properly support our growth.,
281,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,To go from good to great,
282,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,To recognize and celebrate our volunteers for our 40th anniversary,
283,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,Let's find ways to feed more people delicious and nutritious meals in an affordable fashion!,
284,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,Continue providing excellent service to our community.,
285,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Resolve to stay calm during adversity.,
286,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,Grow our capacity to fulfill our clients' needs,
287,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,SK,large,philatronic,EN,-1,,To find ways to help our employees feel happy and satisfied in their work.,
288,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,Reaching more people with our message,
289,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,To be stronger from within,
290,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Attract a new audience,
291,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,Achieve adequate funding from the government of Manitoba.,
292,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Impact systemic change to reduce the need for our emergency support services,
293,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,To hire enough staff and reduce turnover.,
294,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,Get more work,
295,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,small,philatronic,EN,-1,,Upgrade facilities,
296,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,Setting up systems (so when someone comes on to take on a position they have all the information at their finger tips),
297,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Invest in sufficient resources to support all the programs we offer with a growth mindset.,
298,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,Digitize!,
299,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,"Hold everyone accountable, equally. Have regular performance reviews",
300,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Outreach to find clientele still isolating post pandemic,
301,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,n/a,
302,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,End Violence against women with prevention programs,
303,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Celebrate our successes and look to the future!,
304,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,"To better assist individuals with developmental disabilities to live thriving, connected and happy lives.",
305,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Clarity on our mission and vision,
306,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,small,philatronic,EN,-1,,Reach out and find those in need of our help more effectively.,
307,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,To take significant steps toward getting our staffing to appropriate levels at competitive compensation levels.,
308,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Try to encourage more social interaction and work to encourage a wider range of active member participation,
309,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,medium,philatronic,EN,-1,,To continue local Rome ta participate in ongoing and new global projects and add more actual service components to the projects we do,
310,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,To continue our work for flexible stability in the service we provide and the financial long term goals.,
311,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,N/A,
312,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,n/a,
313,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,Try and get more reliable volunteers,
314,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,Grow our digital audience and convert some into monthly donors.,
315,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,To have more impact,
316,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,SK,large,philatronic,EN,-1,,Do fewer things better.,
317,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,finesse our productivity and reporting,
318,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,medium,philatronic,EN,-1,,Hope Changes Everything,
319,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Put more time to finding core funding.,
320,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Sustainability and post-COVID rebuild,
321,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,"Leadership on the values of collaboration, diversity, and inclusion.",
322,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Stronger together - Team work,
323,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,"We did not make one, but we are very excited to be moving to new (and bigger) office space located closer to the centre of our city.",
324,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,small,philatronic,EN,-1,,"To continue to provide safe, affordable housing for seniors.",
325,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,medium,philatronic,EN,-1,,"To expand services to better address the current needs of clients, without any barriers to the provision of services.",
326,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,"Equal opportunity and freedom of choice, safe housing",
327,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Continue to prioritize healthy children and families,
328,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,to stay true to our mission,
329,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Improved income for families living below the poverty line.,
330,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,small,philatronic,EN,-1,,Our meeting is tomorrow.,
331,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,Stronger donor base,
332,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,We do not have one,
333,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,self care,
334,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Find a space to run programs at the River District,
335,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,medium,philatronic,EN,-1,,Obtaining yearly secure funding,
336,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Everyone deserve a good meal,
337,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,"Complete the work of the organization with a person focused approach that includes all stakeholders-clients, staff, volunteers, funders and partners.",
338,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Collaborate more effectively,
339,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,medium,philatronic,EN,-1,,Find stable funding,
340,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,"To end homelessness and poverty, no matter how distant that goal may seem.",
341,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Bring hope.,
342,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NS,large,philatronic,EN,-1,,to help gov at all levels deliver solutions to our society challenges.,
343,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,Provide support to racialized women to succeed in non-profit leadership roles,
344,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,succession planning,
345,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,working steadily towards recovery,
346,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Recruitment of staff,
347,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,That our transition to new Executive Director be smooth,
348,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Be proactive in our self promotion,
349,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,"Be better with time management, make room for creativity and creation.",
350,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Increase the depth and awareness of the positive impact the Society of Jesus has on our daily lives.,
351,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Increase training for staff.,
352,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Lead with courage.,
353,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,to break even and make the park more accessible,
354,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Increase Programing,
355,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,"To secure Provincial approval and appropriate funding to proceed with building a new Personal Care Home based on the ""small home"" model.",
356,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,Make more people aware of what we have to offer,
357,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Pausing to make sure everyone is okay.,
358,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,To remain nimble while increasing staff size and rebuilding visitor volumes,
359,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Wage equity and staff support to reduce retention and burnout,
360,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Come up with innovative ways to fundraise,
361,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,"we didn't have a NY resolution. I don't think that's a thing in our sector, is it? If I made a NY resolution for my organization, it would be to focus on basic kindness and trauma informed service.",
362,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,medium,philatronic,EN,-1,,Defund police/Increase funds into the social sector where it is needed,
363,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,"To continue to nurture the shared confession, mission and covenant of the EMC.",
364,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Financial Sustainability,
365,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,More stakeholder engagement,
366,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,Get our needs known,
367,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,To have more attendees,
368,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Do less and do it better,
369,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Develop a focused intentional fundraising plan,
370,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,The HUB child & family centre to continue to manage in these somewhat unpredictable times.,
371,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Be more intentional about our partnerships and types of new initiatives to take on.,
372,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Focus on Business Development,
373,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,medium,philatronic,EN,-1,,Enable others to appreciate our history!,
374,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,medium,philatronic,EN,-1,,Adapt workpace for leadership team to avoid burnout,
375,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,large,philatronic,EN,-1,,Recuit more members,
376,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,"Improve the interior (paint, minor repairs, etc.) to make it look more like a thriving center.",
377,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,medium,philatronic,EN,-1,,to reach a greater scope within our memberships,
378,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,small,philatronic,EN,-1,,Survive.,
379,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,fair wages,
380,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NS,medium,philatronic,EN,-1,,"To make our services and content intentionally accessible to all kinds of people in our community, whether they live here or are visiting.",
381,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,To avoid simple solutions to homelessness and hunger insecurity issues and focus only on what best serves our clients long term.,
382,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,To build great partnerships and revenues,
383,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Repond to change,
384,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,"Stay within capacity by matching our ambitions to our resources (human, financial, physical).",
385,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Secure funding.,
386,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NB,medium,philatronic,EN,-1,,attack homelessness,
387,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Be more impactful,
388,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,To figure out how to keep running things in a multi-site and remote setting,
389,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,To share the love of Jesus Christ in every opportunity that arises,
390,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,none,
391,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Optimizing mission impact through innovative and inclusive partnerships,
392,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,To work together as a community to end homelessness and poverty,
393,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,To find innovative ways to do more to support equity deserving Canadian children and youth.,
394,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,To continue to serve the poor of our community with dignity and respect to the best of our ability.,
395,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,To help families in need,
396,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,large,philatronic,EN,-1,,To identify and fill gaps in services,
397,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,To re-open to pre-Covid hours,
398,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Write more grant proposals and get more funding.,
399,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Increase revenue to cover budget,
400,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,small,philatronic,EN,-1,,none,
401,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NB,medium,philatronic,EN,-1,,increase visitation and engagement,
402,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Bring people back to live theatre,
403,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Commitment to quality and growth,
404,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Getting back into the community.,
405,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Move from reacting to crisis to building back better,
406,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Recruit quality staff.,
407,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,"Sustaining, innovating, and scaling up impactful services in collaboration with our partners.",
408,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Take calculated risks,
409,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,small,philatronic,EN,-1,,Support remediation of water issues at 5 schools.,
410,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,Continue to have the ability to continue increasing our support for persons with a Disability,
411,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,To continue fulfilling our mission to support and strengthen families,
412,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,To explore new ways of engaging audiences,
413,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,more funding,
414,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,To find ways to increase access for those with food insecurity needs,
415,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,To have a lower maximum hourly rate imposed on staffing agencies.,
416,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,To continue providing the best client-based services throughout Haldimand and Norfolk,
417,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,medium,philatronic,EN,-1,,To bring more members to the UCA,
418,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,Unknown,medium,philatronic,EN,-1,,care comfort,
419,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Is it good for the children?,
420,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,(none),
421,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,To recruit more volunteers to ensure we have adequate coverage for service provision,
422,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,medium,philatronic,EN,-1,,"Clarity around roles and responsibilities within the current team (of 4 people), for the purposes of recruiting staff to fill an immediate vacancy (or two...or three??) but with a longer range view that considers building the staff and positioning the organization for the next 20+ years.",
423,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Sustainable and responsive,
424,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,small,philatronic,EN,-1,,To increase our funding and be competitive with employee wages.,
425,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Offer the best care we can to our seniors; they deserve it.,
426,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Improve communication with our stakeholders,
427,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,BC,large,philatronic,EN,-1,,Celebrate and continue to build on our successes!,
428,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,"It would be to generate enough capacity (financial, human, knowledge, etc.) To deliver on the creation of a national volunteer action strategy",
429,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Attract resources to our thriving mission,
430,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NB,medium,philatronic,EN,-1,,Focus on priorities that have positive impact on both individuals receiving service  and front line personnel providing  serving.,
431,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NB,medium,philatronic,EN,-1,,Community Members to realize we serve 12 months a year not just 1 month.,
432,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,large,philatronic,EN,-1,,Diversify revenue,
433,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,AB,medium,philatronic,EN,-1,,Find more qualified educators,
434,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Firmer focus on being guided by the strategic plan,
435,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,medium,philatronic,EN,-1,,More sustainable source of funding,
436,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Serve more people and raise more money,
437,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Urgency to close as many major gifts as possible before substantial completion of our new hospital.,
438,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,MB,medium,philatronic,EN,-1,,to maintain our strong presence in the community.,
439,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,NS,small,philatronic,EN,-1,,To find a lower cost insurance provider,
440,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,Work more efficiently,
441,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Consistency is key,
442,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,small,philatronic,EN,-1,,More outreach to donors,
443,QID16,"If your organization had a New Year's resolution, in one sentence, what would it be?",OTH,ON,large,philatronic,EN,-1,,Keep on keeping on  and be present,
