,QuestionKey,QuestionText,QuestionTheme,userProv,userSize,userDomain,userLang,choiceRecode,choiceText,responseText,responseValue
2058,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,7,Working with government(s),,10
2059,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,6,Collaboration with other stakeholders,,1
2060,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,9,Delivering on our mission,,1
2061,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,5,Managing financial resources,,9
2062,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,4
2063,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,4,Role of our Board,,0
2064,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,8,Technological change,,4
2065,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,7,Working with government(s),,1
2066,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,6,Collaboration with other stakeholders,,1
2067,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,9,Delivering on our mission,,1
2068,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,5,Managing financial resources,,8
2069,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,1
2070,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,4,Role of our Board,,8
2071,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,8,Technological change,,2
2072,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,7,Working with government(s),,7
2073,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,10,Other (please name),inflation,8
2074,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,small,philatronic,EN,6,Collaboration with other stakeholders,,0
2075,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,small,philatronic,EN,9,Delivering on our mission,,1
2076,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,small,philatronic,EN,5,Managing financial resources,,0
2077,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,small,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,0
2078,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,small,philatronic,EN,4,Role of our Board,,3
2079,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,small,philatronic,EN,8,Technological change,,0
2080,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,small,philatronic,EN,7,Working with government(s),,0
2081,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,6,Collaboration with other stakeholders,,5
2082,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,9,Delivering on our mission,,8
2083,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,5,Managing financial resources,,2
2084,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,7
2085,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,4,Role of our Board,,7
2086,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,8,Technological change,,2
2087,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,7,Working with government(s),,6
2088,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,6,Collaboration with other stakeholders,,6
2089,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,9,Delivering on our mission,,4
2090,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,5,Managing financial resources,,6
2091,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,6
2092,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,4,Role of our Board,,7
2093,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,8,Technological change,,4
2094,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,7,Working with government(s),,3
2095,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,6,Collaboration with other stakeholders,,5
2096,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,9,Delivering on our mission,,4
2097,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,5,Managing financial resources,,8
2098,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,6
2099,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,4,Role of our Board,,1
2100,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,8,Technological change,,1
2101,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,7,Working with government(s),,5
2102,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,Unknown,large,philatronic,EN,6,Collaboration with other stakeholders,,0
2103,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,Unknown,large,philatronic,EN,9,Delivering on our mission,,0
2104,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,Unknown,large,philatronic,EN,5,Managing financial resources,,6
2105,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,Unknown,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,4
2106,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,Unknown,large,philatronic,EN,4,Role of our Board,,9
2107,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,Unknown,large,philatronic,EN,8,Technological change,,5
2108,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,Unknown,large,philatronic,EN,7,Working with government(s),,7
2109,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,BC,large,philatronic,EN,6,Collaboration with other stakeholders,,7
2110,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,BC,large,philatronic,EN,9,Delivering on our mission,,2
2111,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,BC,large,philatronic,EN,5,Managing financial resources,,5
2112,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,BC,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,2
2113,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,BC,large,philatronic,EN,4,Role of our Board,,7
2114,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,BC,large,philatronic,EN,8,Technological change,,6
2115,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,BC,large,philatronic,EN,7,Working with government(s),,8
2116,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,SK,large,philatronic,EN,6,Collaboration with other stakeholders,,3
2117,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,SK,large,philatronic,EN,9,Delivering on our mission,,5
2118,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,SK,large,philatronic,EN,5,Managing financial resources,,3
2119,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,SK,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,4
2120,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,SK,large,philatronic,EN,4,Role of our Board,,6
2121,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,SK,large,philatronic,EN,8,Technological change,,2
2122,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,SK,large,philatronic,EN,7,Working with government(s),,1
2123,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,NS,large,philatronic,EN,6,Collaboration with other stakeholders,,5
2124,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,NS,large,philatronic,EN,9,Delivering on our mission,,6
2125,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,NS,large,philatronic,EN,5,Managing financial resources,,2
2126,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,NS,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,2
2127,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,NS,large,philatronic,EN,4,Role of our Board,,9
2128,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,NS,large,philatronic,EN,8,Technological change,,5
2129,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,NS,large,philatronic,EN,7,Working with government(s),,5
2130,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,6,Collaboration with other stakeholders,,1
2131,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,9,Delivering on our mission,,1
2132,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,5,Managing financial resources,,3
2133,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,7
2134,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,4,Role of our Board,,1
2135,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,8,Technological change,,4
2136,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,7,Working with government(s),,4
2137,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,6,Collaboration with other stakeholders,,6
2138,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,9,Delivering on our mission,,8
2139,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,5,Managing financial resources,,7
2140,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,5
2141,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,4,Role of our Board,,9
2142,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,8,Technological change,,6
2143,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,medium,philatronic,EN,7,Working with government(s),,4
2144,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,MB,large,philatronic,EN,6,Collaboration with other stakeholders,,0
2145,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,MB,large,philatronic,EN,9,Delivering on our mission,,4
2146,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,MB,large,philatronic,EN,5,Managing financial resources,,10
2147,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,MB,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,10
2148,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,MB,large,philatronic,EN,4,Role of our Board,,0
2149,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,MB,large,philatronic,EN,8,Technological change,,0
2150,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,MB,large,philatronic,EN,7,Working with government(s),,0
2151,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,6,Collaboration with other stakeholders,,7
2152,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,9,Delivering on our mission,,4
2153,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,5,Managing financial resources,,9
2154,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,8
2155,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,4,Role of our Board,,6
2156,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,8,Technological change,,2
2157,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,7,Working with government(s),,8
2158,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,AB,large,philatronic,EN,10,Other (please name),municpal funding is often unstable,
2159,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,6,Collaboration with other stakeholders,,0
2160,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,9,Delivering on our mission,,5
2161,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,5,Managing financial resources,,0
2162,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,10
2163,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,4,Role of our Board,,4
2164,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,8,Technological change,,5
2165,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,7,Working with government(s),,5
2166,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,6,Collaboration with other stakeholders,,2
2167,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,9,Delivering on our mission,,6
2168,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,5,Managing financial resources,,8
2169,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,9
2170,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,4,Role of our Board,,0
2171,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,8,Technological change,,0
2172,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,7,Working with government(s),,0
2173,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,QC,large,philatronic,EN,6,Collaboration with other stakeholders,,1
2174,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,QC,large,philatronic,EN,9,Delivering on our mission,,5
2175,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,QC,large,philatronic,EN,5,Managing financial resources,,5
2176,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,QC,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,5
2177,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,QC,large,philatronic,EN,4,Role of our Board,,5
2178,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,QC,large,philatronic,EN,8,Technological change,,8
2179,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,QC,large,philatronic,EN,7,Working with government(s),,2
2180,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,6,Collaboration with other stakeholders,,4
2181,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,9,Delivering on our mission,,3
2182,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,5,Managing financial resources,,4
2183,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,1,Recruitment & retention of staff &/or volunteers,,1
2184,QID12,Please rate how challenging each of the following have been for your charity to manage in recent years:(sliding scale of 0-10 with 0 being ‘Not challenging at all’ and 10 being ‘Very challenging’),CHA,ON,large,philatronic,EN,4,Role of our Board,,1
