"FR-CA^119028611RR0001^QC^C^01-01-1984 0:00^1.0^100.0^nan^nan^SS5 & SS4^7.0^10.0^6.0^Directrice^Central Canada^406063.0,,,"
"EN^108083841RR0001^ON^C^01-01-1967 0:00^5.0^70.0^nan^nan^SS2^0.0^6.0^0.0^Pastor^Central Canada^10989.0,,,"
"EN^107305757RR0001^MB^C^06-06-1977 0:00^99.0^1.0^nan^nan^SS4^32.0^42.0^21.0^Executive Director^Prairie Provinces^2779044.0,,,"
"FR-CA^101079283RR0001^QC^C^04-08-2019 0:00^99.0^1.0^nan^nan^SS5 & SS4^10.0^9.0^10.0^Président du Conseil d'administration^Central Canada^581342.0,,,"
"EN^107987166RR0001^ON^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4^2.0^30.0^5.0^Executive Director^Central Canada^454787.0,,,"
"FR-CA^118921931RR0001^QC^C^10/17/1979 0:00^99.0^1.0^nan^nan^SS5 & SS4^7.0^21.0^12.0^Directrice générale^Central Canada^1217072.0,,,"
"EN^118813997RR0001^BC^C^04-01-1984 0:00^99.0^1.0^nan^nan^SS4 & SS3^10.0^5.0^30.0^Chief Financial Officer^West Coast^1785925.0,,,"
"FR-CA^103309431RR0001^QC^C^07-01-1986 0:00^99.0^190.0^nan^nan^SS5 & SS4^26.0^10.0^2.0^Codirecteur général et directeur administratif^Central Canada^2725276.0,,,"
"EN^118848456RR0001^ON^C^07-03-1985 0:00^99.0^1.0^nan^nan^SS4^48.0^5.0^0.0^Deputy Director/Incoming Executive Director^Central Canada^2339559.0,,,"
"EN^118780188RR0001^BC^C^04-01-1975 0:00^5.0^200.0^nan^nan^SS4 & SS3^28.0^5.0^3.0^Executive Director^West Coast^3180883.0,,,"
"EN^107782369RR0001^ON^C^12/31/1975 0:00^99.0^160.0^nan^nan^SS4^63.0^29.0^31.0^Executive Director^Central Canada^2030543.0,,,"
"FR-CA^106899891RR0001^QC^C^01-01-1988 0:00^9.0^200.0^nan^nan^SS5 & SS4^6.0^10.0^8.0^Directrice générale^Central Canada^511243.0,,,"
"EN^108079419RR0001^BC^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4 & SS3^85.0^30.0^66.0^Manager of Communication and Fund Development^West Coast^10493057.0,,,"
"EN^100764638RR0001^ON^A^1.01.1973 00:00^99.0^1.0^nan^nan^SS1^1.0^6.0^1.0^Executive Director^Central Canada^96642.0,,,"
"EN^833896145RR0001^BC^C^01-03-2013 0:00^1.0^12.0^nan^nan^SS6 & SS4 & SS3^1.0^3.0^5.0^General Manager / Operations Manager^West Coast^114808.0,,,"
"nan^828374314RR0001^ON^C^01-01-2012 0:00^99.0^1.0^nan^nan^SS6 & SS4^10.0^10.0^0.0^nan^Central Canada^267452.0,,,"
"EN^106918352RR0001^ON^C^01-01-1975 0:00^5.0^70.0^nan^nan^SS4^17.0^448.0^nan^President^Central Canada^2850509.0,,,"
"nan^834543316RR0001^ON^B^01-04-2011 0:00^5.0^140.0^nan^nan^SS1^0.0^3.0^0.0^nan^Central Canada^,,,"
"FR-CA^103060869RR0001^QC^C^7/19/1984 0:00^99.0^1.0^nan^nan^SS5 & SS4^27.0^298.0^nan^nan^Central Canada^3190506.0,,,"
"EN^107857997RR0001^AB^C^01-01-1987 0:00^99.0^1.0^nan^nan^SS4^21.0^nan^3.0^Executive Director^Prairie Provinces^1661401.0,,,"
"EN^108170853RR0001^BC^C^01-04-1978 0:00^99.0^1.0^nan^nan^SS4 & SS3^23.0^50.0^30.0^Co-Executive Director^West Coast^2552200.0,,,"
"FR-CA^132889361RR0001^QC^C^25-09-1989 0:00^99.0^1.0^nan^nan^SS5 & SS4^12.0^170.0^3.0^Directeur général^Central Canada^840260.0,,,"
"EN^856298005RR0001^ON^C^04-02-2004 0:00^5.0^11.0^nan^nan^SL Literacy groups / Groupes d'alphabétisation^5.0^51.0^12.0^Executive Director^Central Canada^400455.0,,,"
"EN^119124634RR0001^ON^C^09-11-1987 0:00^99.0^1.0^nan^nan^SS2^nan^25.0^0.0^nan^Central Canada^,,,"
"EN^140614512RR0001^PE^C^6.07.1993 00:00^99.0^1.0^nan^nan^SS4^54.0^nan^nan^Director of Programs^Atlantic region^3067416.0,,,"
"EN^107798167RR0001^ON^C^1/22/1974 0:00^99.0^200.0^nan^nan^SS4^17.0^nan^3.0^Director of Operations^Central Canada^5740941.0,,,"
"EN^119025179RR0001^BC^C^12.03.1986 00:00^99.0^1.0^nan^nan^Initial List^0.0^5.0^0.0^Treasurer BCPWSA^West Coast^,,,"
"EN^139905848RR0001^BC^C^1.12.1992 00:00^99.0^1.0^nan^nan^SS4 & SS3^4.0^nan^5.0^Executive Director^West Coast^565766.0,,,"
"EN^130650773RR0001^ON^C^11-12-1977 0:00^99.0^160.0^nan^nan^SS4^1.0^12.0^0.0^Manager-Administration^Central Canada^3579723.0,,,"
"FR-CA^103811345RR0001^QC^C^01-01-1985 0:00^99.0^200.0^nan^nan^SS5 & SS4^5.0^10.0^5.0^Directeur général^Central Canada^457175.0,,,"
"EN^106916240RR0001^SK^C^12/22/1981 0:00^99.0^1.0^nan^nan^SS4^204.0^nan^130.0^Executive Director^Prairie Provinces^8087837.0,,,"
"nan^813604683RR0001^BC^C^5/15/2012 0:00^3.0^12.0^nan^nan^SS6 & SS4 & SS3^8.0^20.0^2.0^nan^West Coast^619810.0,,,"
"EN^865347405RR0001^ON^C^3/18/2005 0:00^3.0^12.0^nan^nan^SS6 & SS4^3.0^3.0^4.0^Acting Executive Director^Central Canada^457964.0,,,"
"FR-CA^132785130RR0001^QC^C^20-05-1992 0:00^99.0^1.0^nan^nan^SS2^1.0^5.0^4.0^Directrice générale^Central Canada^186493.0,,,"
"EN^119310688RR0001^ON^C^1.01.1980 00:00^99.0^160.0^nan^nan^SS4^10.0^nan^2.0^Executive Director^Central Canada^944669.0,,,"
"FR-CA^106893530RR0001^QC^C^01-01-1996 0:00^99.0^200.0^nan^nan^SS5 & SS4^5.0^10.0^1.0^Directeur général^Central Canada^262500.0,,,"
"EN^107271405RR0001^ON^C^01-01-1979 0:00^99.0^1.0^nan^nan^SS4^22.0^6.0^5.0^Executive Director^Central Canada^1170196.0,,,"
"EN^107591067RR0001^NB^C^1.04.1989 00:00^99.0^160.0^nan^nan^SS4^10.0^27.0^4.0^Chief Operations  Officer    Executive Assistant/Director^Atlantic region^574049.0,,,"
"nan^108135815RR0001^BC^C^01-01-1980 0:00^99.0^200.0^nan^nan^SS4 & SS3^12.0^16.0^8.0^nan^West Coast^637405.0,,,"
"FR-CA^140796293RR0001^QC^C^##########^99.0^1.0^nan^nan^SS5 & SS4^5.0^30.0^3.0^nan^Central Canada^326827.0,,,"
"EN^106844996RR0001^NB^C^7/19/1974 0:00^99.0^190.0^nan^nan^SS4^1.0^30.0^6.0^Project Manager^Atlantic region^276848.0,,,"
"EN^119127405RR0001^AB^C^01-01-1978 0:00^99.0^nan^nan^nan^Initial List^0.0^27.0^0.0^Chairperson^Prairie Provinces^,,,"
"EN^104347042RR0001^ON^C^07-01-2000 0:00^99.0^12.0^nan^nan^SS2^0.0^5.0^5.0^Co-Artistic Director^Central Canada^,,,"
"FR-CA^101946788RR0001^QC^C^12/22/2014 0:00^6.0^160.0^nan^nan^SS5 & SS4^14.0^nan^1.0^Directrice^Central Canada^920324.0,,,"
"nan^118940865RR0001^BC^C^03-11-1969 0:00^99.0^200.0^nan^nan^SS4 & SS3^1.0^8.0^4.0^nan^West Coast^149578.0,,,"
"EN^138399233RR0001^BC^C^20-06-2000 0:00^99.0^160.0^nan^nan^SS4 & SS3^147.0^nan^28.0^nan^West Coast^42415137.0,,,"
"EN^898492012RR0001^NS^C^04-01-2003 0:00^99.0^200.0^nan^nan^SS4^8.0^8.0^2.0^General Manager^Atlantic region^960709.0,,,"
"EN^892728940RR0001^ON^C^30.08.1991 00:00^99.0^1.0^nan^nan^SS4^24.0^150.0^nan^CEO^Central Canada^3538238.0,,,"
"FR-CA^804865806RR0001^NB^C^07-03-2012 0:00^14.0^160.0^nan^nan^SL Crisis Intervention / Intervention en cas de crise^0.0^19.0^0.0^Trésorier^Atlantic region^,,,"
"FR-CA^104790332RR0001^QC^C^04-01-1980 0:00^99.0^1.0^nan^nan^SS5 & SS4^6.0^48.0^1.0^Codirectrice^Central Canada^331087.0,,,"
"FR-CA^136850609RR0001^QC^C^01-04-1993 0:00^99.0^1.0^nan^nan^SS5 & SS4^60.0^16.0^2.0^Directeur général^Central Canada^3283370.0,,,"
"EN^133771634RR0001^NB^C^01-04-1988 0:00^99.0^1.0^nan^nan^SS4^4.0^5.0^1.0^Executive Director^Atlantic region^0.0,,,"
"EN^843343047RR0001^SK^C^2/21/2013 0:00^4.0^180.0^nan^nan^SL Animal Welfare / Bien-être des animaux^1.0^104.0^1.0^Vice President^Prairie Provinces^,,,"
"FR-CA^100305663RR0001^QC^C^04-01-1988 0:00^99.0^1.0^nan^nan^SS5 & SS4^5.0^9.0^1.0^Directrice générale^Central Canada^695546.0,,,"
"nan^863507810RR0001^QC^C^10/16/2001 0:00^99.0^1.0^nan^nan^SS6 & SS5 & SS4^4.0^9.0^4.0^nan^Central Canada^78730.0,,,"
"nan^106864325RR0001^ON^C^01-01-1979 0:00^99.0^1.0^nan^nan^SS4^56.0^152.0^49.0^nan^Central Canada^0.0,,,"
"FR-CA^118803261RR0001^QC^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS5 & SS4^21.0^100.0^9.0^Coordonnatrice en développement philanthropique^Central Canada^,,,"
"EN^119261063RR0001^BC^C^02-08-1985 0:00^99.0^200.0^nan^nan^SS4 & SS3^6.0^50.0^8.0^Executive Director^West Coast^1115594.0,,,"
"EN^106843436RR0001^ON^C^01-01-1967 0:00^5.0^70.0^nan^nan^SS6 & SS4^28.0^nan^4.0^Creative Strategist^Central Canada^7086500.0,,,"
"EN^123042822RR0001^BC^C^03-04-1989 0:00^99.0^180.0^nan^nan^SS4 & SS3^19.0^25.0^202.0^Executive Director^West Coast^8666259.0,,,"
"nan^849620950RR0001^ON^A^3/23/2007 0:00^99.0^1.0^nan^nan^SS1^2.0^64.0^nan^nan^Central Canada^145000.0,,,"
"FR-CA^106734072RR0001^QC^C^08-10-1991 0:00^99.0^110.0^nan^nan^SS5 & SS4^2.0^30.0^nan^Coordonnatrice^Central Canada^71051.0,,,"
"EN^123640948RR0001^BC^C^29-05-1978 0:00^99.0^160.0^nan^nan^SS4 & SS3^144.0^0.0^21.0^nan^West Coast^10152694.0,,,"
"EN^101072361RR0001^AB^C^9/18/1990 0:00^99.0^160.0^nan^nan^SS4^11.0^48.0^0.0^Executive Director^Prairie Provinces^554592.0,,,"
"EN^106682024RR0001^ON^C^10-10-1978 0:00^99.0^1.0^nan^nan^SS4^50.0^1.0^25.0^nan^Central Canada^5755602.0,,,"
"FR-CA^118900588RR0001^QC^C^17-06-1987 0:00^99.0^160.0^nan^nan^SS5 & SS4^4.0^10.0^2.0^Coordonnatrice des activités^Central Canada^197456.0,,,"
"EN^108084484RR0001^Nl^C^18-06-1976 0:00^99.0^1.0^nan^nan^Initial List^13.0^13.0^3.0^Executive director^Atlantic region^,,,"
"EN^107951618RR0376^ON^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS2^500.0^500.0^450.0^Chief Development Officer^Central Canada^,,,"
"EN^123479594RR0001^BC^C^11/26/1989 0:00^99.0^190.0^nan^nan^SS4 & SS3^2.0^6.0^2.0^Managing Director^West Coast^172036.0,,,"
"EN^118808245RR0001^ON^C^01-01-1981 0:00^99.0^1.0^nan^nan^SS4^2.0^45.0^1.0^Executive Director^Central Canada^134037.0,,,"
"EN^108071663RR0001^ON^C^01-01-1967 0:00^3.0^200.0^nan^nan^SS4^10.0^25.0^4.0^Executive Director^Central Canada^1502024.0,,,"
"EN^118946706RR0001^ON^C^01-01-1967 0:00^5.0^70.0^nan^nan^SS6 & SS4^27.0^30.0^4.0^CEO, COO, CFO^Central Canada^1891764.0,"
"EN^898259866RR0001^ON^C^1.04.2001 00:00^10.0^160.0^nan^nan^SS4^10.0^10.0^nan^Executive Director^Central Canada^1170073.0,,,"
"nan^107854614RR0001^ON^C^2/22/2013 0:00^10.0^200.0^nan^nan^SS4^2.0^8.0^5.0^nan^Central Canada^212063.0,,,"
"EN^118782853RR0001^AB^C^9/21/1987 0:00^99.0^190.0^nan^nan^SS2^nan^50.0^2.0^Executive Director^Prairie Provinces^258448.0,,,"
"EN^866370851RR0001^MB^C^08-01-2003 0:00^9.0^1.0^nan^nan^SS4^52.0^5.0^20.0^Executive Director^Prairie Provinces^2199905.0,,,"
"EN^105242440RR0001^BC^C^01-01-1998 0:00^9.0^1.0^nan^nan^SS4 & SS3^6.0^3.0^2.0^Administrator^West Coast^1329869.0,,,"
"EN^107273955RR0001^BC^C^04-01-1993 0:00^99.0^1.0^nan^nan^SS4 & SS3^10.0^6.0^7.0^Executive Director^West Coast^1588947.0,,,"
"EN^130631781RR0001^BC^C^01-04-1977 0:00^99.0^1.0^nan^nan^SS4 & SS3^5.0^12.0^nan^Executive Director^West Coast^290927.0,,,"
"EN^888376597RR0001^BC^C^23-03-1996 0:00^99.0^1.0^nan^nan^nan^2.0^44.0^4.0^Executive Director^West Coast^132874.0,,,"
"EN^118833292RR0001^QC^C^4/25/1967 0:00^99.0^160.0^nan^nan^SS5 & SS4^60.0^9.0^5.0^Executive Director^Central Canada^5448101.0,,,"
"EN^108172149RR0001^BC^C^27.07.1986 00:00^99.0^1.0^nan^nan^SS4 & SS3^0.0^9.0^14.0^Victim Service Advocate^West Coast^1455424.0,,,"
"EN^866434699RR0001^BC^C^04-01-2000 0:00^3.0^12.0^nan^nan^SL Arts Education / Éducation artistique^2.0^10.0^4.0^Managing Director^West Coast^567879.0,,,"
"EN^119247674RR0001^ON^C^01-01-1975 0:00^99.0^160.0^nan^nan^SS4 & SS3^9.0^125.0^29.0^Executive Director^Central Canada^1715713.0,,,"
"FR-CA^102951373RR0001^QC^C^05-09-1989 0:00^99.0^1.0^nan^nan^SS5 & SS4^5.0^0.0^7.0^Directrice^Central Canada^383757.0,,,"
"nan^106992506RR0001^AB^C^11-01-1978 0:00^5.0^200.0^nan^nan^SS2^1.0^20.0^6.0^nan^Prairie Provinces^,,,"
"EN^809417736RR0001^PE^C^26-06-2013 0:00^10.0^160.0^nan^nan^SS4^5.0^24.0^1.0^Executive Director^Atlantic region^541574.0,,,"
"EN^119282986RR0001^BC^C^11-02-1981 0:00^99.0^1.0^nan^nan^SS4 & SS3^4.0^0.0^3.0^Executive Director^West Coast^575845.0,,,"
"EN^107861338RR0001^ON^C^2/13/1992 0:00^99.0^1.0^nan^nan^SS4^19.0^150.0^nan^Executive Director^Central Canada^4280270.0,,,"
"EN^141054502RR0001^AB^C^1.01.1994 00:00^99.0^1.0^nan^nan^SS4^28.0^55.0^10.0^Director, Fund Development^Prairie Provinces^1965113.0,,"
"EN^119232437RR0001^BC^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4 & SS3^143.0^20.0^158.0^Executive Assistant^West Coast^29871416.0,,,"
"EN^106864358RR0001^BC^C^3/25/1977 0:00^99.0^200.0^nan^nan^SS4 & SS3^1.0^51.0^1.0^President^West Coast^,,,"
"nan^nan^nan^nan^nan^nan^nan^nan^nan^nan^nan^nan^nan^nan^Central Canada^1158290.0,,,"
"EN^107597684RR0001^QC^C^2/24/1976 0:00^99.0^1.0^nan^nan^SS5 & SS4^22.0^50.0^7.0^Director^Prairie Provinces^175621.0,,,"
"EN^107815128RR0001^AB^C^03-03-2012 0:00^4.0^150.0^nan^nan^SS4^2.0^50.0^1.0^Executive Director^West Coast^825171.0,,,"
"EN^131516320RR0001^BC^C^01-01-1990 0:00^99.0^1.0^nan^nan^SS4 & SS3^2.0^35.0^6.0^nan^Central Canada^183389.0,,,"
"FR-CA^101023059RR0001^QC^C^04-01-1984 0:00^5.0^200.0^nan^nan^SS5 & SS4^4.0^12.0^1.0^Directrice générale^Prairie Provinces^1791297.0,,,"
"EN^107394884RR0001^AB^C^01-01-1992 0:00^5.0^200.0^nan^nan^SS4^25.0^30.0^7.0^Executive Director^West Coast^66775.0,,,"
"EN^108071531RR0001^BC^C^09-01-2002 0:00^6.0^160.0^nan^nan^SS4 & SS3^2.0^34.0^2.0^Director/ manager^Prairie Provinces^609537.0,,,"
"EN^130522832RR0001^MB^C^01-04-1980 0:00^99.0^1.0^nan^nan^SS4^11.0^7.0^2.0^Executive Director^Central Canada^3524839.0,,,"
"EN^119208320RR0001^ON^C^01-01-1981 0:00^99.0^190.0^nan^nan^SS6 & SS4^40.0^nan^nan^dnardi@tafelmusik.org^West Coast^13530084.0,,,"
"EN^106734809RR0001^BC^C^04-01-1980 0:00^99.0^190.0^nan^nan^SS4 & SS3^88.0^15.0^86.0^VP Corporate Operations & CFO^Central Canada^1549905.0,,,"
"FR-CA^107307696RR0001^QC^C^04-01-1978 0:00^99.0^1.0^nan^nan^SS5 & SS4^24.0^95.0^23.0^Directrice générale^Central Canada^,,,"
"nan^819539966RR0001^ON^B^01-01-2016 0:00^99.0^1.0^nan^nan^SS1^0.0^5.0^0.0^nan^Central Canada^5633891.0,,,"
"EN^119276129RR0001^ON^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS6 & SS4^27.0^20.0^5.0^Executive Director^Prairie Provinces^1173921.0,,,"
"EN^104268586RR0001^MB^A^04-12-2001 0:00^4.0^1.0^nan^nan^SS1^14.0^68.0^17.0^General Manager^Atlantic region^920594.0,,,"
"EN^104016910RR0001^NB^C^01-04-1989 0:00^99.0^1.0^nan^nan^SS4^7.0^3.0^15.0^nan^Atlantic region^2999379.0,,,"
"EN^135912319RR0001^NL^C^23-03-1996 0:00^99.0^1.0^nan^nan^SS4^4.0^nan^108.0^Executive Director^Prairie Provinces^71355.0,,,"
"nan^107574386RR0001^AB^C^01-01-1980 0:00^99.0^200.0^nan^nan^SS2^0.0^20.0^2.0^nan^Central Canada^,,,"
"EN^782554687RR0001^ON^A^01-12-2017 0:00^2.0^210.0^nan^nan^Initial List^0.0^0.0^0.0^CEO^Central Canada^,,,"
"EN^855919544RR0001^ON^C^08-04-2005 0:00^15.0^1.0^nan^nan^SS2^nan^40.0^nan^President^Prairie Provinces^844458.0,,,"
"EN^108186305RR0001^AB^C^10-01-1971 0:00^99.0^1.0^nan^nan^SS4^4.0^32.0^1.0^Chief Technology Officer^Central Canada^1142744.0,,,"
"EN^121270599RR0001^ON^C^01-01-2007 0:00^6.0^160.0^nan^nan^SS4^21.0^nan^3.0^Director^Prairie Provinces^725465.0,,,"
"EN^107478760RR0001^AB^C^01-01-1975 0:00^5.0^200.0^nan^nan^SS4^5.0^99.0^15.0^Executive Director^Central Canada^4229691.0,,"
"EN^107462558RR0001^ON^C^03-04-1989 0:00^99.0^1.0^nan^nan^SS4^40.0^50.0^20.0^Director, Philanthropy & Community Engagement^West Coast^387309.0,,,"
"EN^106990955RR0001^BC^C^05-01-1976 0:00^99.0^190.0^nan^nan^SS4 & SS3^4.0^26.0^2.0^executive director^West Coast^825884.0,,,"
"EN^106915283RR0001^BC^C^01-10-1997 0:00^99.0^160.0^nan^nan^SS4 & SS3^12.0^3.0^13.0^Chief Executive Officer^Central Canada^1659866.0,,,"
"EN^822468476RR0001^ON^C^03-02-2006 0:00^13.0^1.0^nan^nan^SS6 & SS4^45.0^15.0^3.0^Director^Prairie Provinces^1094353.0,,,"
"EN^100952753RR0001^AB^C^01-01-1995 0:00^99.0^160.0^nan^nan^SS4^5.0^24.0^9.0^Manager^Prairie Provinces^170350.0,,,"
"EN^128215274RR0001^MB^C^01-11-1990 0:00^99.0^1.0^nan^nan^SS4^2.0^99.0^0.0^nan^West Coast^309182.0,,,"
"nan^106997091RR0001^BC^C^07-01-1978 0:00^99.0^190.0^nan^nan^SS4 & SS3^1.0^7.0^1.0^nan^Central Canada^1400276.0,,,"
"EN^118830884RR0001^ON^C^01-01-1967 0:00^99.0^180.0^nan^nan^SS4^17.0^nan^1.0^CEO^Central Canada^2917890.0,,,"
"EN^119071322RR0001^ON^C^1.01.1967 00:00^99.0^160.0^nan^nan^SS4^360.0^50.0^350.0^Executive Director^Central Canada^68242.0,,,"
"EN^107580664RR0001^QC^C^09-01-1982 0:00^99.0^200.0^nan^nan^SS5 & SS4^0.0^24.0^1.0^Treasurer^Central Canada^1688144.0,,,"
"EN^108094327RR0001^ON^C^01-01-1967 0:00^99.0^190.0^nan^nan^SS4^12.0^25.0^10.0^CEO^Central Canada^325051.0,,,"
"EN^107403446RR0001^QC^C^01-01-1967 0:00^99.0^200.0^nan^nan^SS5 & SS4^1.0^75.0^6.0^Interim Executive Director^Central Canada^14388335.0,,,"
"nan^107755894RR0001^QC^C^04-01-1988 0:00^99.0^200.0^nan^nan^SS5 & SS4^7.0^50.0^0.0^nan^Central Canada^7765984.0,,,"
"FR-CA^103839262RR0001^QC^C^17-01-1990 0:00^99.0^160.0^nan^nan^SS5 & SS4^165.0^101.0^15.0^Directeur Éco citoyen^West Coast^17110032.0,,,"
"EN^119296788RR0001^BC^C^01-04-1984 0:00^99.0^1.0^nan^nan^SS4 & SS3^139.0^80.0^75.0^Chief Executive Officer^Central Canada^6655342.0,,,"
"EN^108050766RR0001^ON^C^04-01-1983 0:00^99.0^1.0^nan^nan^SS4^35.0^20.0^5.0^Executive Director^Prairie Provinces^186339.0,,,"
"EN^876304676RR0001^AB^C^05-12-2008 0:00^5.0^11.0^nan^nan^SS6 & SS4^6.0^8.0^25.0^Executive Director^Central Canada^16841593.0,,,"
"EN^107497125RR0001^ON^C^01-01-1983 0:00^99.0^1.0^nan^nan^SS6 & SS4^32.0^105.0^6.0^Executive Director^West Coast^8299716.0,,,"
"EN^874258429RR0001^BC^C^11-09-1998 0:00^4.0^1.0^nan^nan^SL Food Security / Sécurité alimentaire^18.0^300.0^11.0^Executive Director^North^1835915.0,,,"
"nan^887731008RR0001^NT^B^04-01-2003 0:00^99.0^160.0^nan^nan^SS1^5.0^15.0^15.0^nan^Central Canada^291363.0,,,"
"FR-CA^131568297RR0001^QC^C^01-04-1981 0:00^99.0^160.0^nan^nan^SS5 & SS4^5.0^7.0^3.0^Coordonatrice^Central Canada^545901.0,,,"
"EN^132146549RR0001^ON^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS6 & SS4^3.0^27.0^4.0^Communications Coordinator^West Coast^882895.0,,,"
"EN^107895179RR0001^BC^C^7/26/1986 0:00^99.0^1.0^nan^nan^SS4 & SS3^8.0^45.0^8.0^Executive Director^Atlantic region^308109.0,,,"
"EN^108186255RR0001^PE^C^1.04.1979 00:00^99.0^160.0^nan^nan^SS4^1.0^1.0^7.0^Executive Director^Central Canada^804725.0,,,"
"FR-CA^100876499RR0001^QC^C^04-01-1984 0:00^5.0^200.0^nan^nan^SS5 & SS4^29.0^11.0^8.0^Adjointe administrative^Prairie Provinces^298967.0,,,"
"EN^107951618RR0151^MB^C^01-01-1967 0:00^99.0^1.0^nan^nan^SS4^2.0^63.0^6.0^Community Ministries Director^Prairie Provinces^,,,"
"EN^897219812RR0001^SK^C^19.11.2002 00:00^99.0^160.0^nan^nan^Initial List^0.0^3.0^0.0^President - Boatd Chair^Central Canada^414424.0,,,"
"EN^819867490RR0001^ON^C^6/30/2011 0:00^4.0^110.0^nan^nan^SS6 & SS4^1.0^35.0^4.0^President & CEO^Central Canada^,,,"
"EN^108192139RR0001^ON^C^3/21/1978 0:00^99.0^160.0^nan^nan^SS2^0.0^30.0^nan^Chair Person^Central Canada^231399.0,,,"
"nan^119015840RR0001^QC^C^01-01-1979 0:00^99.0^1.0^nan^nan^SS5 & SS4^4.0^100.0^2.0^nan^Prairie Provinces^993798.0,,,"
"EN^898819693RR0001^SK^C^10-05-1994 0:00^99.0^1.0^nan^nan^SS4^16.0^64.0^3.0^Development Coordinator^Central Canada^,,,"
"EN^108172149RR0001^BC^C^27.07.1986 00:00^99.0^1.0^nan^nan^SS4 & SS3^0.0^9.0^14.0^Admin Manager^Prairie Provinces^2035574.0,,,"
"EN^119301851RR0001^ON^C^26.01.1987 00:00^99.0^160.0^nan^nan^SS4^0.0^3.0^2.0^Conservation Director^Central Canada^,,,"
"nan^130162654RR0001^MB^C^01-01-1967 0:00^5.0^70.0^nan^nan^SS6 & SS4^25.0^60.0^3.0^nan^Central Canada^278178.0,,,"
"nan^890024995RR0001^ON^B^8/14/1989 0:00^99.0^1.0^nan^nan^SS1^0.0^9.0^0.0^nan^West Coast^,,,"
"FR-CA^100306836RR0001^QC^C^07-01-1985 0:00^99.0^1.0^nan^nan^SS5 & SS4^3.0^15.0^0.0^Directrice^Central Canada^386428.0,,,"
"EN^860301886RR0001^BC^A^05-12-2003 0:00^99.0^1.0^nan^nan^SS1^0.0^15.0^0.0^Board President^Prairie Provinces^1611088.0,,,"
"nan^778679712RR0001^ON^B^02-06-2020 0:00^14.0^110.0^nan^nan^SS1^10.0^41.0^3.0^nan^Central Canada^198392.0,,,"
"EN^107779266RR0001^SK^C^01-01-1989 0:00^6.0^160.0^nan^nan^SS4^25.0^nan^17.0^Executive Director^Central Canada^1249375.0,,,"
"EN^118809672RR0001^ON^C^05-08-1993 0:00^99.0^200.0^nan^nan^SS4^1.0^15.0^6.0^Director & Chief Curator^Central Canada^11343.0,,,"
"nan^119214260RR0001^ON^A^07-01-1978 0:00^99.0^190.0^nan^nan^SS1^60.0^200.0^50.0^nan^West Coast^335849.0,,,"
"nan^835021205RR0001^ON^C^08-01-2012 0:00^99.0^200.0^nan^nan^SS2^1.0^10.0^1.0^nan^Prairie Provinces^0.0,,,"
"EN^107371445RR0001^BC^C^01-01-1990 0:00^5.0^200.0^nan^nan^SS4 & SS3^3.0^135.0^2.0^Executive Director^Central Canada^13307296.0,,,"
"nan^107794885RR0001^Sask^C^1.01.1967 00:00^99.0^1.0^nan^nan^Initial List^252.0^98.0^141.0^nan^West Coast^501518.0,,,"
"EN^853423192RR0001^QC^C^07-03-2007 0:00^99.0^1.0^nan^nan^SS6 & SS5 & SS4^41.0^nan^1.0^Chief Philanthropy and Corporate Development Officer^Central Canada^13829083.0,,,"
"EN^119103521RR0001^BC^C^05-01-1977 0:00^99.0^190.0^nan^nan^SS4 & SS3^2.0^40.0^9.0^Executive Director^Central Canada^217098.0,,,"
"EN^106771686RR0001^ON^C^26-10-1982 0:00^99.0^1.0^nan^nan^SS4 & SS3^5.0^210.0^1.0^Pastoral Team Leader (Senior Pastor)^West Coast^1024792.0,,,"
"nan^861256410RR0001^QC^C^01-01-2002 0:00^14.0^100.0^nan^nan^SS6 & SS5 & SS4^2.0^30.0^0.0^nan^Central Canada^250515.0,,,"
"EN^121932701RR0001^BC^C^5/15/1974 0:00^99.0^1.0^nan^nan^SS4 & SS3^18.0^8.0^4.0^Executive Director^West Coast^,,,"
"FR-CA^107453524RR0001^QC^C^8/16/1979 0:00^99.0^1.0^nan^nan^SS5 & SS4^4.0^2.0^2.0^Directrice^Central Canada^990717.0,,,"
"nan^118820943RR0001^BC^C^10/15/1993 0:00^99.0^110.0^nan^nan^SS2^0.0^56.0^0.0^nan^Central Canada^1001668.0,,,"
"FR-CA^106892714RR0001^QC^C^09-01-1989 0:00^99.0^1.0^nan^nan^SS5 & SS4^7.0^150.0^8.0^Directrice générale^Central Canada^,,,"
"FR-CA^118869767RR0001^QC^C^2/28/1984 0:00^99.0^160.0^nan^nan^SS5 & SS4^11.0^200.0^5.0^Responsable des communications^Prairie Provinces^74296.0,,,"
"EN^825737281RR0001^ON^B^01-01-2014 0:00^99.0^110.0^nan^nan^SS1^14.0^20.0^2.0^Program Development Manager^Central Canada^283524.0,,,"
